date,min,max,pm25,q1,q3,stdev,count
2025-02-27T00:00:00.000Z,0.03,0.83,0.1,0.1,0.1,0.054,405
2025-02-28T00:00:00.000Z,0,0.2,0.1,0.1,0.1,0.026,99
2025-03-01T00:00:00.000Z,0.1,0.47,0.2,0.1,0.2,0.057,401
2025-03-02T00:00:00.000Z,0,0.73,0.1,0.1,0.1,0.063,574
2025-03-03T00:00:00.000Z,0,0.2,0.1,0.1,0.1,0.037,575
2025-03-04T00:00:00.000Z,0,0.27,0.1,0.1,0.1,0.043,574
2025-03-05T00:00:00.000Z,0,0.2,0.1,0.1,0.1,0.039,572
2025-03-06T00:00:00.000Z,0.1,0.5,0.1,0.1,0.17,0.053,146
2025-03-07T00:00:00.000Z,0,0.3,0.1,0,0.1,0.071,428
2025-03-08T00:00:00.000Z,0,0.3,0.1,0,0.1,0.079,573
2025-03-09T00:00:00.000Z,0,0.2,0.1,0,0.1,0.059,572
2025-03-10T00:00:00.000Z,0,0.3,0.1,0,0.2,0.081,569
2025-03-11T00:00:00.000Z,0.1,0.56,0.2,0.17,0.2,0.061,575
2025-03-12T00:00:00.000Z,0.1,1.1,0.2,0.1,0.2,0.075,577
2025-03-13T00:00:00.000Z,0.1,0.67,0.2,0.13,0.2,0.07,392
2025-03-14T00:00:00.000Z,0.1,0.43,0.2,0.2,0.2,0.062,341
2025-03-15T00:00:00.000Z,0.2,0.3,0.2,0.2,0.27,0.043,12
2025-03-18T00:00:00.000Z,0.1,0.2,0.1,0.1,0.17,0.042,66
2025-03-19T00:00:00.000Z,0,0.4,0.13,0.1,0.2,0.09,580
2025-03-20T00:00:00.000Z,0,0.5,0.1,0.03,0.2,0.114,571
2025-03-21T00:00:00.000Z,0,0.4,0.1,0,0.2,0.108,580
2025-03-22T00:00:00.000Z,0,0.97,0.1,0.07,0.2,0.1,579
2025-03-23T00:00:00.000Z,0,0.3,0.1,0.1,0.2,0.079,581
2025-03-24T00:00:00.000Z,0,1,0.1,0,0.2,0.102,579
2025-03-25T00:00:00.000Z,0,0.4,0.1,0.1,0.2,0.072,581
2025-03-26T00:00:00.000Z,0,0.3,0.1,0.03,0.1,0.056,576
2025-03-27T00:00:00.000Z,0,0.37,0.2,0.1,0.2,0.065,220
2025-03-28T00:00:00.000Z,0,0.2,0.1,0,0.1,0.052,446
2025-03-29T00:00:00.000Z,0,0.3,0.1,0,0.17,0.077,574
2025-03-30T00:00:00.000Z,0,0.3,0.1,0.1,0.1,0.051,478
2025-03-31T00:00:00.000Z,0,0.63,0.1,0,0.1,0.058,546
2025-04-01T00:00:00.000Z,0,0.27,0.1,0,0.13,0.076,234
2025-04-02T00:00:00.000Z,0,0.2,0.07,0,0.1,0.05,176
2025-04-03T00:00:00.000Z,0,0.3,0.1,0,0.1,0.072,571
2025-04-04T00:00:00.000Z,0,0.3,0.1,0,0.13,0.081,574
2025-04-05T00:00:00.000Z,0,0.33,0.13,0.03,0.2,0.101,558
2025-04-06T00:00:00.000Z,0,0.47,0.2,0.1,0.3,0.101,360
2025-04-07T00:00:00.000Z,0,0.2,0.1,0,0.1,0.056,323
2025-04-08T00:00:00.000Z,0,0.3,0.1,0.1,0.1,0.06,577
2025-04-09T00:00:00.000Z,0,0.3,0.1,0.1,0.2,0.077,568
2025-04-10T00:00:00.000Z,0,0.37,0.1,0,0.2,0.095,578
2025-04-11T00:00:00.000Z,0,0.2,0.1,0,0.1,0.059,576
2025-04-12T00:00:00.000Z,0,0.2,0.1,0,0.1,0.053,580
2025-04-13T00:00:00.000Z,0,0.4,0,0,0.1,0.074,557
2025-04-14T00:00:00.000Z,0,0.2,0.1,0.03,0.1,0.044,579
2025-04-15T00:00:00.000Z,0,0.2,0,0,0.1,0.052,566
2025-04-16T00:00:00.000Z,0,0.23,0,0,0,0.028,580
2025-04-17T00:00:00.000Z,0,0.1,0,0,0,0.037,580
2025-04-18T00:00:00.000Z,0,0.1,0,0,0.1,0.044,581
2025-04-19T00:00:00.000Z,0,0.2,0.1,0,0.1,0.048,497
2025-04-20T00:00:00.000Z,0,0.1,0.1,0.1,0.1,0.041,581
2025-04-21T00:00:00.000Z,0,0.1,0,0,0.1,0.049,580
2025-04-22T00:00:00.000Z,0,0.1,0.1,0,0.1,0.049,581
2025-04-23T00:00:00.000Z,0,0.2,0.1,0,0.1,0.051,581
2025-04-24T00:00:00.000Z,0,0.2,0.1,0,0.1,0.05,581
2025-04-25T00:00:00.000Z,0,0.2,0.1,0,0.1,0.059,578
2025-04-26T00:00:00.000Z,0,0.2,0.1,0,0.1,0.049,577
2025-04-27T00:00:00.000Z,0,0.3,0.1,0,0.1,0.073,578
2025-04-28T00:00:00.000Z,0,0.3,0,0,0.1,0.083,579
2025-04-29T00:00:00.000Z,0,0.1,0,0,0.03,0.042,569
2025-04-30T00:00:00.000Z,0,0.1,0,0,0.03,0.042,571
2025-05-01T00:00:00.000Z,0,0.2,0,0,0.1,0.051,581
2025-05-02T00:00:00.000Z,0,0.1,0,0,0,0.036,530
2025-05-03T00:00:00.000Z,0,0.1,0,0,0.1,0.047,483
2025-05-04T00:00:00.000Z,0,0.2,0.1,0,0.1,0.049,579
2025-05-05T00:00:00.000Z,0,0.3,0.1,0,0.1,0.069,577
2025-05-06T00:00:00.000Z,0,0.2,0,0,0.1,0.049,571
2025-05-07T00:00:00.000Z,0,0.3,0.1,0,0.1,0.073,578
2025-05-08T00:00:00.000Z,0,0.3,0,0,0.1,0.063,579
2025-05-09T00:00:00.000Z,0,0.2,0,0,0.1,0.054,579
2025-05-10T00:00:00.000Z,0,0.2,0,0,0.1,0.048,579
2025-05-11T00:00:00.000Z,0,0.2,0.07,0,0.1,0.052,580
2025-05-12T00:00:00.000Z,0,0.3,0.1,0,0.1,0.063,577
2025-05-13T00:00:00.000Z,0,0.2,0,0,0.1,0.057,575
2025-05-14T00:00:00.000Z,0,0.2,0,0,0.1,0.044,577
2025-05-15T00:00:00.000Z,0,0.2,0,0,0.1,0.056,570
2025-05-16T00:00:00.000Z,0,0.1,0,0,0,0.035,579
2025-05-17T00:00:00.000Z,0,0.2,0,0,0.1,0.047,576
2025-05-18T00:00:00.000Z,0,0.2,0,0,0.1,0.055,576
2025-05-19T00:00:00.000Z,0,0.1,0,0,0,0.041,575
2025-05-20T00:00:00.000Z,0,0.2,0,0,0.07,0.047,567
2025-05-21T00:00:00.000Z,0,0.2,0,0,0.03,0.041,573
2025-05-22T00:00:00.000Z,0,0.2,0.1,0.1,0.1,0.046,573
2025-05-23T00:00:00.000Z,0,0.2,0.1,0.1,0.1,0.045,575
2025-05-24T00:00:00.000Z,0,0.2,0,0,0.1,0.051,575
2025-05-25T00:00:00.000Z,0,0.1,0,0,0,0.039,572
2025-05-26T00:00:00.000Z,0,0.1,0,0,0,0.028,574
2025-05-27T00:00:00.000Z,0,0.1,0,0,0,0.024,577
2025-05-28T00:00:00.000Z,0,0.1,0,0,0,0.033,581
2025-05-29T00:00:00.000Z,0,0.1,0,0,0,0.034,564
2025-05-30T00:00:00.000Z,0,0.1,0,0,0,0.008,560
2025-05-31T00:00:00.000Z,0,0.1,0,0,0,0.012,574
2025-06-01T00:00:00.000Z,0,0.1,0,0,0,0.027,577
2025-06-02T00:00:00.000Z,0,0.1,0,0,0,0.014,576
2025-06-03T00:00:00.000Z,0,0.1,0,0,0,0.036,571
2025-06-04T00:00:00.000Z,0,0.1,0,0,0,0.009,570
2025-06-05T00:00:00.000Z,0,0.1,0,0,0,0.015,561
2025-06-06T00:00:00.000Z,0,0.1,0,0,0,0.006,501
2025-06-07T00:00:00.000Z,0,0.1,0,0,0,0.024,557
2025-06-08T00:00:00.000Z,0,0.1,0,0,0,0.023,574
2025-06-09T00:00:00.000Z,0,0.1,0,0,0,0.038,554
2025-06-10T00:00:00.000Z,0,0.1,0,0,0,0.023,542
2025-06-11T00:00:00.000Z,0,0.1,0,0,0,0.023,519
2025-06-12T00:00:00.000Z,0,0.1,0,0,0,0.019,505
2025-06-13T00:00:00.000Z,0,0.1,0,0,0,0.032,565
2025-06-14T00:00:00.000Z,0,0.1,0,0,0,0.034,536
2025-06-15T00:00:00.000Z,0,0.1,0,0,0,0.009,358
2025-06-16T00:00:00.000Z,0,0.1,0,0,0,0.008,420
2025-06-17T00:00:00.000Z,0,0.1,0,0,0,0.006,535
2025-06-18T00:00:00.000Z,0,0.1,0,0,0,0.009,555
2025-06-19T00:00:00.000Z,0,0.1,0,0,0,0.016,479
2025-06-20T00:00:00.000Z,0,0.1,0,0,0,0.017,575
2025-06-21T00:00:00.000Z,0,0.1,0,0,0,0.012,548
2025-06-22T00:00:00.000Z,0,0.1,0,0,0,0.004,576
2025-06-23T00:00:00.000Z,0,0.1,0,0,0,0.006,568
2025-06-24T00:00:00.000Z,0,0.1,0,0,0,0.013,564
2025-06-25T00:00:00.000Z,0,0.1,0,0,0,0.011,574
2025-06-26T00:00:00.000Z,0,0.1,0,0,0,0.02,565
2025-06-27T00:00:00.000Z,0,0.1,0,0,0,0.007,536
2025-06-28T00:00:00.000Z,0,0,0,0,0,0,577
2025-06-29T00:00:00.000Z,0,0.1,0,0,0,0.007,529
2025-06-30T00:00:00.000Z,0,0.1,0,0,0,0.007,408
2025-07-01T00:00:00.000Z,0,0.1,0,0,0,0.019,571
2025-07-02T00:00:00.000Z,0,0.03,0,0,0,0.001,562
2025-07-03T00:00:00.000Z,0,0.1,0,0,0,0.006,549
2025-07-04T00:00:00.000Z,0,0.1,0,0,0,0.014,576
2025-07-05T00:00:00.000Z,0,0,0,0,0,0,569
2025-07-06T00:00:00.000Z,0,0.1,0,0,0,0.008,525
2025-07-07T00:00:00.000Z,0,0.1,0,0,0,0.008,568
2025-07-08T00:00:00.000Z,0,0.03,0,0,0,0.002,576
2025-07-09T00:00:00.000Z,0,0.03,0,0,0,0.002,577
2025-07-10T00:00:00.000Z,0,0.1,0,0,0,0.004,568
2025-07-11T00:00:00.000Z,0,0.1,0,0,0,0.004,578
2025-07-12T00:00:00.000Z,0,0.07,0,0,0,0.003,581
2025-07-13T00:00:00.000Z,0,0,0,0,0,0,570
2025-07-14T00:00:00.000Z,0,0.1,0,0,0,0.004,577
2025-07-15T00:00:00.000Z,0,0.1,0,0,0,0.007,551
2025-07-16T00:00:00.000Z,0,0.1,0,0,0,0.017,545
2025-07-17T00:00:00.000Z,0,0.1,0,0,0,0.008,577
2025-07-18T00:00:00.000Z,0,1.7,0,0,0,0.099,579
2025-07-19T00:00:00.000Z,0,0.1,0,0,0,0.004,574
2025-07-20T00:00:00.000Z,0,0.5,0,0,0,0.022,568
2025-07-21T00:00:00.000Z,0,0.1,0,0,0,0.007,577
2025-07-22T00:00:00.000Z,0,0.07,0,0,0,0.005,578
2025-07-23T00:00:00.000Z,0,0.1,0,0,0,0.015,578
2025-07-24T00:00:00.000Z,0,0.1,0,0,0,0.007,574
2025-07-25T00:00:00.000Z,0,0.1,0,0,0,0.008,575
2025-07-26T00:00:00.000Z,0,0.1,0,0,0,0.007,577
2025-07-27T00:00:00.000Z,0,0,0,0,0,0,557
2025-07-28T00:00:00.000Z,0,0.07,0,0,0,0.004,518
2025-07-29T00:00:00.000Z,0,1.47,0,0,0,0.062,562
2025-07-30T00:00:00.000Z,0,0.1,0,0,0,0.007,564
2025-07-31T00:00:00.000Z,0,0.1,0,0,0,0.007,574
2025-08-01T00:00:00.000Z,0,0.1,0,0,0,0.01,573
2025-08-02T00:00:00.000Z,0,0.1,0,0,0,0.006,544
2025-08-03T00:00:00.000Z,0,0.1,0,0,0,0.005,544
2025-08-04T00:00:00.000Z,0,0.1,0,0,0,0.013,577
2025-08-05T00:00:00.000Z,0,0.1,0,0,0,0.008,532
2025-08-06T00:00:00.000Z,0,0.03,0,0,0,0.002,474
2025-08-07T00:00:00.000Z,0,0,0,0,0,0,550
2025-08-08T00:00:00.000Z,0,0.1,0,0,0,0.004,559
2025-08-09T00:00:00.000Z,0,0,0,0,0,0,568
2025-08-10T00:00:00.000Z,0,0.07,0,0,0,0.003,567
2025-08-11T00:00:00.000Z,0,0.1,0,0,0,0.009,569
2025-08-12T00:00:00.000Z,0,0,0,0,0,0,575
2025-08-13T00:00:00.000Z,0,0.03,0,0,0,0.001,561
2025-08-14T00:00:00.000Z,0,0,0,0,0,0,570
2025-08-15T00:00:00.000Z,0,0,0,0,0,0,529
2025-08-16T00:00:00.000Z,0,0,0,0,0,0,564
2025-08-17T00:00:00.000Z,0,0.1,0,0,0,0.007,552
2025-08-18T00:00:00.000Z,0,0.1,0,0,0,0.011,557
2025-08-19T00:00:00.000Z,0,0.1,0,0,0,0.014,557
2025-08-20T00:00:00.000Z,0,0.1,0,0,0,0.012,541
2025-08-21T00:00:00.000Z,0,0.1,0,0,0,0.015,356
2025-08-22T00:00:00.000Z,0,0.1,0,0,0,0.023,320
2025-08-23T00:00:00.000Z,0,0.1,0,0,0,0.039,551
2025-08-24T00:00:00.000Z,0,0.1,0,0,0,0.027,520
2025-08-25T00:00:00.000Z,0,0.1,0,0,0,0.018,542
2025-08-26T00:00:00.000Z,0,0.2,0,0,0,0.042,578
2025-08-27T00:00:00.000Z,0,0.03,0,0,0,0.001,580
2025-08-28T00:00:00.000Z,0,0.03,0,0,0,0.002,580
2025-08-29T00:00:00.000Z,0,0.03,0,0,0,0.001,580
2025-08-30T00:00:00.000Z,0,0.1,0,0,0,0.01,578
2025-08-31T00:00:00.000Z,0,0.1,0,0,0,0.008,572
2025-09-01T00:00:00.000Z,0,0,0,0,0,0,567
2025-09-02T00:00:00.000Z,0,0.1,0,0,0,0.004,573
2025-09-03T00:00:00.000Z,0,0.1,0,0,0,0.023,557
2025-09-04T00:00:00.000Z,0,0.1,0,0,0,0.004,572
2025-09-05T00:00:00.000Z,0,0.1,0,0,0,0.008,505
2025-09-06T00:00:00.000Z,0,0.1,0,0,0,0.022,19
2025-09-07T00:00:00.000Z,0,0.1,0,0,0,0.037,270
2025-09-08T00:00:00.000Z,0,0.1,0,0,0,0.014,279
2025-09-09T00:00:00.000Z,0,0.1,0,0,0,0.009,572
2025-09-10T00:00:00.000Z,0,0.1,0,0,0,0.005,519
2025-09-11T00:00:00.000Z,0,0.1,0,0,0,0.008,561
2025-09-12T00:00:00.000Z,0,0.1,0,0,0,0.007,549
2025-09-13T00:00:00.000Z,0,0.1,0,0,0,0.024,570
2025-09-14T00:00:00.000Z,0,0.1,0,0,0,0.009,573
2025-09-15T00:00:00.000Z,0,0.1,0,0,0,0.018,489
2025-09-16T00:00:00.000Z,0,0.03,0,0,0,0.001,565
2025-09-17T00:00:00.000Z,0,0.1,0,0,0,0.007,571
2025-09-18T00:00:00.000Z,0,0.1,0,0,0,0.009,575
2025-09-19T00:00:00.000Z,0,0.1,0,0,0,0.006,565
2025-09-20T00:00:00.000Z,0,0.1,0,0,0,0.008,461
2025-09-21T00:00:00.000Z,0,0.1,0,0,0,0.009,570
2025-09-22T00:00:00.000Z,0,0.1,0,0,0,0.025,558
2025-09-23T00:00:00.000Z,0,0.1,0,0,0.03,0.042,562
2025-09-24T00:00:00.000Z,0,0.2,0.1,0,0.1,0.054,518
2025-09-25T00:00:00.000Z,0,0.2,0,0,0.1,0.051,576
2025-09-26T00:00:00.000Z,0,0.2,0,0,0.03,0.042,572
2025-09-27T00:00:00.000Z,0,0.1,0,0,0.03,0.042,569
2025-09-28T00:00:00.000Z,0,0.2,0,0,0.07,0.044,567
2025-09-29T00:00:00.000Z,0,0.2,0,0,0.1,0.047,576
2025-09-30T00:00:00.000Z,0,0.17,0,0,0.1,0.048,578
2025-10-01T00:00:00.000Z,0,0.2,0,0,0.1,0.048,563
2025-10-02T00:00:00.000Z,0,0.17,0,0,0.1,0.048,575
2025-10-03T00:00:00.000Z,0,0.27,0.1,0,0.1,0.057,572
2025-10-04T00:00:00.000Z,0,0.2,0.1,0,0.1,0.045,576
2025-10-05T00:00:00.000Z,0,0.1,0,0,0.03,0.041,579
2025-10-06T00:00:00.000Z,0,0.1,0,0,0,0.034,579
2025-10-07T00:00:00.000Z,0,0.1,0,0,0,0.035,577
2025-10-08T00:00:00.000Z,0,0.1,0,0,0,0.039,580
2025-10-09T00:00:00.000Z,0,0.1,0,0,0.09,0.043,572
2025-10-10T00:00:00.000Z,0,0.1,0,0,0,0.024,573
2025-10-11T00:00:00.000Z,0,0.1,0,0,0,0.014,578
2025-10-12T00:00:00.000Z,0,0.2,0,0,0,0.039,573
2025-10-13T00:00:00.000Z,0,0.2,0,0,0.1,0.059,580
2025-10-14T00:00:00.000Z,0,0.1,0,0,0,0.031,572
2025-10-15T00:00:00.000Z,0,0.2,0.03,0,0.1,0.049,576
2025-10-16T00:00:00.000Z,0,0.1,0,0,0.1,0.046,492
2025-10-17T00:00:00.000Z,0,0.3,0.1,0,0.1,0.07,578
2025-10-18T00:00:00.000Z,0,0.4,0.2,0,0.2,0.109,580
2025-10-19T00:00:00.000Z,0,0.4,0.2,0,0.23,0.114,577
2025-10-20T00:00:00.000Z,0,0.63,0.1,0,0.2,0.092,574
2025-10-21T00:00:00.000Z,0,0.2,0.1,0,0.1,0.047,577
2025-10-22T00:00:00.000Z,0,0.1,0,0,0,0.04,583
2025-10-23T00:00:00.000Z,0,0.2,0,0,0.1,0.045,563
2025-10-24T00:00:00.000Z,0,0.1,0,0,0.1,0.047,559
2025-10-25T00:00:00.000Z,0,0.17,0.1,0,0.1,0.046,553
2025-10-26T00:00:00.000Z,0,0.2,0.1,0.1,0.1,0.035,569
2025-10-27T00:00:00.000Z,0,0.1,0.1,0,0.1,0.046,545
2025-10-28T00:00:00.000Z,0,0.1,0.1,0,0.1,0.048,548
2025-10-29T00:00:00.000Z,0,0.1,0,0,0.1,0.048,574
2025-10-30T00:00:00.000Z,0,0.1,0.1,0,0.1,0.049,560
2025-10-31T00:00:00.000Z,0,0.13,0.1,0,0.1,0.048,573
2025-11-01T00:00:00.000Z,0,0.2,0.07,0,0.1,0.05,569
2025-11-02T00:00:00.000Z,0,0.1,0,0,0.1,0.048,581
2025-11-03T00:00:00.000Z,0,0.1,0.1,0,0.1,0.049,579
2025-11-04T00:00:00.000Z,0,0.1,0,0,0,0.034,574
2025-11-05T00:00:00.000Z,0,0.1,0,0,0,0.033,576
2025-11-06T00:00:00.000Z,0,0.1,0,0,0.1,0.046,580
2025-11-07T00:00:00.000Z,0,0.2,0.1,0,0.1,0.049,582
2025-11-08T00:00:00.000Z,0,0.1,0.1,0,0.1,0.048,583
2025-11-09T00:00:00.000Z,0,0.17,0.1,0.07,0.1,0.042,582
2025-11-10T00:00:00.000Z,0,0.2,0.1,0.1,0.1,0.04,581
2025-11-11T00:00:00.000Z,0,0.37,0.1,0.1,0.1,0.04,580
2025-11-12T00:00:00.000Z,0,0.2,0.1,0.1,0.1,0.042,82
